      1.15000       1.5500000       0.0000000
      1.15000       1.6500000       0.0000000
      1.15000       1.7500000       0.0000000
      1.15000       1.8500000       0.0000000
      1.15000       1.9500000       0.0000000
      1.25000     0.050000001       0.0000000
      1.25000      0.15000000       0.0000000
      1.25000      0.25000000     0.040000000
      1.25000      0.35000001     0.020000000
      1.25000      0.45000001       0.0000000
      1.25000      0.55000001     0.040000000
      1.25000      0.65000001       0.0000000
      1.25000      0.75000001     0.020000000
      1.25000      0.85000001     0.020000000
      1.25000      0.95000001     0.060000000
      1.25000       1.0500000       0.0000000
      1.25000       1.1500000     0.040000000
      1.25000       1.2500000      0.22000000
      1.25000       1.3500000      0.38000000
      1.25000       1.4500000      0.16000000
      1.25000       1.5500000       0.0000000
      1.25000       1.6500000       0.0000000
      1.25000       1.7500000       0.0000000
      1.25000       1.8500000       0.0000000
      1.25000       1.9500000       0.0000000
      1.35000     0.050000001       0.0000000
      1.35000      0.15000000       0.0000000
      1.35000      0.25000000     0.040000000
      1.35000      0.35000001     0.020000000
      1.35000      0.45000001       0.0000000
      1.35000      0.55000001     0.040000000
      1.35000      0.65000001       0.0000000
      1.35000      0.75000001     0.020000000
      1.35000      0.85000001     0.020000000
      1.35000      0.95000001     0.060000000
      1.35000       1.0500000       0.0000000
      1.35000       1.1500000     0.040000000
      1.35000       1.2500000      0.22000000
      1.35000       1.3500000      0.38000000
      1.35000       1.4500000      0.16000000
      1.35000       1.5500000       0.0000000
      1.35000       1.6500000       0.0000000
      1.35000       1.7500000       0.0000000
      1.35000       1.8500000       0.0000000
      1.35000       1.9500000       0.0000000
      1.45000     0.050000001       0.0000000
      1.45000      0.15000000       0.0000000
      1.45000      0.25000000     0.040000000
      1.45000      0.35000001     0.020000000
      1.45000      0.45000001       0.0000000
      1.45000      0.55000001     0.040000000
      1.45000      0.65000001       0.0000000
      1.45000      0.75000001     0.020000000
      1.45000      0.85000001     0.020000000
      1.45000      0.95000001     0.060000000
      1.45000       1.0500000       0.0000000
      1.45000       1.1500000     0.040000000
      1.45000       1.2500000      0.22000000
      1.45000       1.3500000      0.38000000
      1.45000       1.4500000      0.16000000
      1.45000       1.5500000       0.0000000
      1.45000       1.6500000       0.0000000
      1.45000       1.7500000       0.0000000
      1.45000       1.8500000       0.0000000
      1.45000       1.9500000       0.0000000
      1.55000     0.050000001       0.0000000
      1.55000      0.15000000       0.0000000
      1.55000      0.25000000     0.040000000
      1.55000      0.35000001     0.020000000
      1.55000      0.45000001       0.0000000
      1.55000      0.55000001     0.040000000
      1.55000      0.65000001       0.0000000
      1.55000      0.75000001     0.020000000
      1.55000      0.85000001     0.020000000
      1.55000      0.95000001     0.060000000
      1.55000       1.0500000       0.0000000
      1.55000       1.1500000     0.040000000
      1.55000       1.2500000      0.22000000
      1.55000       1.3500000      0.38000000
      1.55000       1.4500000      0.16000000
      1.55000       1.5500000       0.0000000
      1.55000       1.6500000       0.0000000
      1.55000       1.7500000       0.0000000
      1.55000       1.8500000       0.0000000
      1.55000       1.9500000       0.0000000
      1.65000     0.050000001       0.0000000
      1.65000      0.15000000       0.0000000
      1.65000      0.25000000     0.040000000
      1.65000      0.35000001     0.020000000
      1.65000      0.45000001       0.0000000
      1.65000      0.55000001     0.040000000
      1.65000      0.65000001       0.0000000
      1.65000      0.75000001     0.020000000
      1.65000      0.85000001     0.020000000
      1.65000      0.95000001     0.060000000
      1.65000       1.0500000       0.0000000
      1.65000       1.1500000     0.040000000
      1.65000       1.2500000      0.22000000
      1.65000       1.3500000      0.38000000
      1.65000       1.4500000      0.16000000
      1.65000       1.5500000       0.0000000
      1.65000       1.6500000       0.0000000
      1.65000       1.7500000       0.0000000
      1.65000       1.8500000       0.0000000
      1.65000       1.9500000       0.0000000
      1.75000     0.050000001       0.0000000
      1.75000      0.15000000       0.0000000
      1.75000      0.25000000     0.040000000
      1.75000      0.35000001     0.020000000
      1.75000      0.45000001       0.0000000
      1.75000      0.55000001     0.040000000
      1.75000      0.65000001       0.0000000
      1.75000      0.75000001     0.020000000
      1.75000      0.85000001     0.020000000
      1.75000      0.95000001     0.060000000
      1.75000       1.0500000       0.0000000
      1.75000       1.1500000     0.040000000
      1.75000       1.2500000      0.22000000
      1.75000       1.3500000      0.38000000
      1.75000       1.4500000      0.16000000
      1.75000       1.5500000       0.0000000
      1.75000       1.6500000       0.0000000
      1.75000       1.7500000       0.0000000
      1.75000       1.8500000       0.0000000
      1.75000       1.9500000       0.0000000
      1.85000     0.050000001       0.0000000
      1.85000      0.15000000       0.0000000
      1.85000      0.25000000     0.040000000
      1.85000      0.35000001     0.020000000
      1.85000      0.45000001       0.0000000
      1.85000      0.55000001     0.040000000
      1.85000      0.65000001       0.0000000
      1.85000      0.75000001     0.020000000
      1.85000      0.85000001     0.020000000
      1.85000      0.95000001     0.060000000
      1.85000       1.0500000       0.0000000
      1.85000       1.1500000     0.040000000
      1.85000       1.2500000      0.22000000
      1.85000       1.3500000      0.38000000
      1.85000       1.4500000      0.16000000
      1.85000       1.5500000       0.0000000
      1.85000       1.6500000       0.0000000
      1.85000       1.7500000       0.0000000
      1.85000       1.8500000       0.0000000
      1.85000       1.9500000       0.0000000
      1.95000     0.050000001       0.0000000
      1.95000      0.15000000       0.0000000
      1.95000      0.25000000     0.040000000
      1.95000      0.35000001     0.020000000
      1.95000      0.45000001       0.0000000
      1.95000      0.55000001     0.040000000
      1.95000      0.65000001       0.0000000
      1.95000      0.75000001     0.020000000
      1.95000      0.85000001     0.020000000
      1.95000      0.95000001     0.060000000
      1.95000       1.0500000       0.0000000
      1.95000       1.1500000     0.040000000
      1.95000       1.2500000      0.22000000
      1.95000       1.3500000      0.38000000
      1.95000       1.4500000      0.16000000
      1.95000       1.5500000       0.0000000
      1.95000       1.6500000       0.0000000
      1.95000       1.7500000       0.0000000
      1.95000       1.8500000       0.0000000
      1.95000       1.9500000       0.0000000
